date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
2014-06-19,144.49,41.0,54.19,83.06,22.03,134.61,72.95,4.36,128.84,15.21,81.41,201.73,62.82,58.62,129.7,61.33,47.44,71.32,77.5,159.69,52.16,57.27,215.25,271.23,29.8,58.82,564.99,554.9,43.07,327.0,40.08,43.06,54.9,95.07,55.7,88.75,48.44,117.8,71.93,53.53,117.85,48.705,110.22,54.93,60.69,75.1,107.69,90.64,24.895,100.02,31.99,91.86,22.46,,45.12,43.38,46.26,67.98,35.36,56.31,78.46,527.99,141.4,50.99,,30.615,15.55,35.66,73.89,38.83
2014-06-20,145.16,40.85,53.3,83.13,22.01,135.4,72.61,4.1,129.8,15.26,81.92,203.38,63.1,58.77,130.75,61.22,47.51,71.52,76.94,165.46,52.39,57.62,216.89,275.4,29.705,58.82,566.52,556.36,43.12,324.2,39.76,44.55,54.48,95.54,55.58,89.1,48.16,119.14,72.26,54.08,120.97,48.74,111.55,54.69,61.45,74.59,108.55,90.69,24.785,100.69,32.06,90.91,22.75,,44.87,43.86,46.4,68.12,35.39,56.19,79.45,530.79,141.3,51.39,,30.755,15.45,36.01,73.79,39.19
2014-06-23,144.09,40.73,53.75,82.67,22.095,134.66,72.89,4.01,130.67,15.28,82.06,203.38,62.95,58.11,130.13,62.12,46.91,71.19,76.78,161.66,52.51,57.56,221.35,279.68,29.62,59.2,574.29,564.95,42.69,327.24,39.62,44.36,54.45,95.51,55.72,89.09,48.44,119.38,72.48,53.72,119.13,48.55,111.1,54.52,62.19,74.41,108.65,90.87,24.725,101.6,32.05,90.83,22.9,,44.98,44.31,46.48,67.91,35.39,56.17,79.22,532.94,141.72,50.92,,30.865,15.64,36.11,73.76,39.26
2014-06-24,143.09,40.45,53.59,82.44,21.9,134.08,72.38,3.94,131.66,15.2,80.99,201.56,62.47,57.65,129.22,61.61,46.795,70.55,76.94,158.785,52.74,56.68,224.21,280.02,29.725,58.92,572.54,564.62,42.35,324.16,39.78,43.178999999999995,54.65,94.43,55.26,89.25,48.5,118.5,72.55,53.23,118.79,48.085,107.39,53.87,60.92,74.45,107.91,89.88,24.635,98.85,32.09,90.28,22.74,,44.28,43.41,46.67,67.35,35.29,55.8,79.06,530.67,142.47,50.97,,30.68,15.49,35.97,73.43,39.07
2014-06-25,143.65,40.7,55.0,83.06,22.04,136.13,72.44,3.96,129.85,15.32,82.46,203.98,62.6,57.97,129.54,61.17,47.65,71.22,77.13,159.13,54.05,56.69,222.83,280.75,29.935,58.71,585.93,578.65,42.03,327.44,40.08,43.91,55.12,94.64,54.89,89.28,48.74,119.24,72.74,53.27,119.42,48.065,109.57,53.75,58.37,73.7,108.74,90.63,24.75,99.38,32.25,90.36,22.585,,43.89,43.65,46.75,66.29,35.26,55.62,79.25,532.0,142.84,50.83,,31.11,15.47,36.24,73.92,39.12
2014-06-26,143.73,40.62,56.51,81.53,21.8,137.13,72.85,4.03,130.53,15.45,82.05,200.55,62.63,57.82,128.83,61.03,47.27,71.07,76.32,160.14,55.13,56.32,224.09,278.96,29.995,58.55,584.77,576.0,41.9,325.69,40.47,44.55,55.0,94.3,54.89,88.63,48.79,119.15,72.72,52.82,119.14,47.785,109.09,53.55,59.94,74.05,108.12,89.97,24.47,99.69,32.24,90.9,22.42,,43.93,44.82,46.36,66.17,35.26,56.25,79.11,532.4,141.37,51.41,,31.145,15.41,35.86,73.23,39.02
2014-06-27,143.69,40.54,56.79,81.35,21.92,136.31,72.0,4.11,133.48,15.53,81.77,202.45,62.72,57.5,128.61,61.01,47.69,71.85,77.06,157.6,56.32,55.58,223.27,281.91,30.04,58.69,585.69,577.24,41.82,324.57,40.61,44.0,55.33,94.93,54.61,89.02,49.03,119.81,72.87,52.92,118.59,48.135,109.5,53.5,59.6,75.31,107.55,90.39,24.69,99.76,32.54,91.98,22.4,,43.82,44.79,46.4,65.59,35.41,56.4,79.48,535.32,142.35,51.48,,31.495,15.33,36.23,72.83,39.29
2014-06-30,143.24,40.9,56.44,80.84,22.3,138.25,72.36,4.19,134.92,15.55,81.08,205.4,62.25,57.44,128.62,61.06,47.525,71.5,77.64,156.25,56.04,56.68,223.05,281.25,30.43,58.72,584.67,575.28,41.94,324.78,40.88,42.96,55.77,94.87,54.58,89.98,49.45,120.0,72.66,52.28,118.37,48.17,109.47,54.07,58.67,75.82,107.61,90.09,24.79,100.62,32.27,92.93,22.55,,44.11,44.67,46.6,65.55,35.36,56.38,79.28,536.24,142.19,51.25,,31.34,15.37,37.48,72.3,39.43
2014-07-01,144.56,41.18,56.89,81.25,22.55,117.62,73.01,4.22,134.53,15.57,82.06,205.28,62.66,58.25,129.26,61.63,48.79,72.12,77.83,162.79,57.36,57.06,224.0,284.89,30.035,59.12,591.49,582.67,41.83,332.39,40.77,43.86,55.21,95.35,55.38,89.71,49.17,121.53,72.98,52.79,120.31,48.675,109.33,54.52,59.66,77.19,108.38,90.8,24.88,100.51,32.27,93.52,22.66,,44.85,44.4,47.21,66.28,35.48,57.13,80.37,536.82,142.4,51.38,,31.495,15.6,37.9,73.76,39.74
2014-07-02,145.23,41.79,58.11,81.06,22.47,119.51,72.76,4.34,134.25,15.44,82.92,205.77,62.53,58.05,128.63,61.84,47.905,71.93,77.9,164.22,56.79,57.37,221.7,280.95,29.345,59.0,590.78,582.335,41.87,332.85,39.85,41.95,54.17,95.21,55.25,89.74,48.5,121.11,73.05,52.56,121.03,48.6,107.63,54.41,60.53,76.58,110.32,90.24,24.545,99.85,32.38,93.48,22.79,,45.32,44.55,46.6,65.45,35.67,56.83,80.22,535.31,142.55,51.0,,31.335,15.85,37.61,74.99,39.65
2014-07-03,145.41,41.89,58.22,81.55,22.67,118.88,73.57,4.24,134.94,15.46,83.63,208.66,63.29,58.46,129.42,62.01,48.4,72.46,77.36,164.21,57.14,57.16,221.58,284.8,29.29,58.97,593.08,584.73,42.39,337.49199999999996,39.28,41.62,53.76,95.84,55.64,90.01,48.06,122.42,73.23,53.14,122.85,48.91,107.58,54.825,60.59,77.75,110.16,90.3,24.765,100.03,32.29,94.03,22.81,,45.77,44.94,46.77,66.11,35.84,56.88,80.59,539.46,142.03,51.49,,31.515,16.03,37.93,74.88,39.98
2014-07-07,144.91,41.51,57.4,81.05,22.59,119.43,72.68,4.26,134.0,15.44,82.45,206.65,63.42,58.12,128.91,61.89,47.325,72.22,77.35,160.66,56.12,56.04,220.77,279.29,29.345,58.53,590.76,582.25,42.62,333.55,39.62,40.1,53.77,95.4,55.31,90.73,48.1,122.0,73.01,52.76,120.16,48.915,106.79,54.66,60.04,76.66,109.13,90.53,24.13,99.05,32.44,95.96799999999999,22.96,,46.5,44.22,46.52,66.25,36.02,55.93,80.44,538.24,142.68,50.87,,31.43,15.94,37.72,74.88,39.98
2014-07-08,144.56,41.05,55.69,81.11,22.31,115.76,71.14,4.22,132.27,15.49,81.07,205.7,62.82,57.15,128.58,59.75,48.395,72.26,77.54,159.08,55.11,55.51,216.89,276.9,29.58,58.48,578.4,571.09,42.71,323.81,39.81,40.26,54.55,94.57,54.93,90.36,48.61,121.1,72.87,52.62,119.96,48.84,107.49,54.45,58.23,75.72,109.46,90.08,24.195,98.46,32.8,95.35,22.74,,45.94,44.55,46.35,66.0,35.56,55.64,80.47,535.11,143.46,51.08,,31.515,15.58,37.6,75.38,39.59
2014-07-09,144.68,41.27,55.01,80.64,22.52,115.4,71.57,4.23,133.58,15.38,81.19,205.52,62.92,56.9,129.28,60.69,48.43,72.08,77.49,164.52,55.06,55.61,217.28,276.57,29.525,58.48,583.36,576.08,42.8,329.97,39.75,41.985,54.71,94.74,55.07,90.87,48.47,121.16,72.98,52.52,119.57,48.64,107.5,54.74,59.0,75.58,110.87,89.98,24.15,99.65,32.89,95.39,23.27,,46.15,47.07,46.69,65.47,35.65,55.63,80.47,538.66,143.51,50.89,,31.72,15.6,37.63,75.82,39.67
2014-07-10,143.89,41.24,55.79,79.77,22.44,113.55,71.7,4.29,133.16,15.53,81.25,202.82,62.42,56.49,128.69,60.07,49.01,71.6,77.87,162.89,54.46,55.6,216.52,273.99,29.775,58.07,580.04,571.1,42.95,327.92,40.2,42.82,54.8,94.46,54.48,91.41,48.6,120.27,72.92,52.17,118.95,48.33,106.14,54.4,58.93,74.74,110.76,89.96,23.805,99.22,33.05,95.035,22.87,,47.35,46.86,46.58,65.76,35.7,55.435,80.145,534.02,143.8,50.85,,31.67,15.44,37.72,76.75,39.6
2014-07-11,144.31,41.3,54.96,79.77,22.44,114.16,72.26,4.37,133.29,15.41,81.61,203.91,62.66,56.6,129.42,59.9,49.34,72.0,77.98,163.21,54.09,56.03,217.65,275.36,29.565,58.2,586.65,579.18,43.43,346.2,39.89,42.88,54.31,94.47,54.52,91.64,48.44,121.06,72.98,52.24,119.77,48.295,104.78,54.29,59.91,74.18,110.9,90.09,23.78,97.4,33.14,95.22,22.85,,47.85,47.91,46.78,66.04,35.76,55.57,80.13,533.45,143.86,50.49,,31.535,15.38,37.61,76.59,39.69
2014-07-14,145.0,41.82,54.85,79.46,22.59,113.48,72.88,4.64,134.81,15.19,82.16,204.77,62.8,56.82,129.61,60.34,49.75,72.62,78.16,163.76,54.31,55.98,220.59,278.58,29.275,58.28,594.26,584.87,43.35,355.32,39.33,42.98,53.6,94.54,55.1,91.97,48.22,121.77,73.1,52.55,118.98,48.48,105.92,53.85,59.38,74.96,113.15,90.02,24.01,98.55,33.38,96.45,23.06,,48.07,48.33,46.61,66.17,35.86,56.04,80.34,533.66,145.27,50.98,,31.865,15.57,37.64,76.79,39.57
2014-07-15,145.06,41.17,53.44,79.36,22.75,113.08,72.29,4.53,132.64,15.15,82.38,205.06,62.84,56.66,129.6,59.72,49.78,70.03,78.22,160.32,53.91,55.61,218.97,275.74,29.47,58.46,593.06,584.78,41.76,354.44,39.48,43.7,53.93,94.45,55.05,91.63,48.4,122.3,72.7,52.86,116.86,48.25,109.72,53.73,60.74,75.3,112.77,89.49,23.82,97.94,33.63,95.32,22.89,,47.54,48.36,46.53,66.34,36.24,55.48,80.34,533.51,146.05,50.89,,32.07,15.81,38.24,76.76,40.08
2014-07-16,146.17,41.05,53.65,79.74,23.02,113.44,72.38,4.66,131.82,15.25,82.16,205.54,63.11,56.96,129.8,59.11,49.44,69.07,78.2,158.77,53.92,55.43,217.93,275.17,29.385,58.16,590.62,582.66,41.82,355.9,39.71,43.48,54.21,94.47,55.04,92.05,48.47,122.21,72.97,52.85,117.71,48.25,112.53,53.67,59.5,75.54,112.18,89.61,23.835,99.87,33.76,94.78,22.85,,47.76,49.8,46.27,66.1,36.45,55.42,80.5,531.82,146.68,51.04,,32.095,15.51,38.11,76.6,39.62
2014-07-17,143.54,42.73,53.52,79.24,22.57,114.65,71.39,4.57,129.86,15.19,83.74,202.24,63.18,55.15,129.98,58.32,48.73,69.43,78.67,155.06,52.26,54.27,218.18,275.02,29.135,57.82,580.82,573.7299,42.17,352.454,39.61,41.6999,53.48,92.99,54.7,90.84,48.09,120.71,72.7,51.67,115.39,48.185,108.11,52.94,58.43,74.71,114.93,89.06,23.455,98.91,33.67,93.0899,22.765,,47.32,48.99,46.06,64.84,36.03,55.42,79.96,524.69,146.12,50.68,,31.74,15.2,38.0,76.25,38.9
2014-07-18,144.83,42.73,54.91,79.74,22.93,114.65,72.55,3.83,130.47,15.19,84.64,205.53,63.71,56.15,129.98,59.24,48.73,70.2,78.67,161.25,52.57,54.89,218.18,270.67,29.47,58.06,605.11,595.08,42.17,358.66,40.04,42.9199,54.39,93.53,55.2,92.47,48.97,122.18,73.06,52.13,118.3,48.185,108.33,53.48,58.15,75.27,114.93,89.69,23.455,98.58,33.96,94.43,23.0,,48.1,49.47,46.44,65.69,36.17,57.3599,81.03,520.56,147.32,50.98,,32.17,15.49,38.43,76.52,38.9
2014-07-21,144.3,42.96,54.0,79.8,22.79,112.49,71.96,3.78,128.55,15.15,83.99,205.22,63.59,56.71,130.06,58.49,48.35,69.13,78.69,163.37,51.62,54.76,216.13,271.03,29.45,58.01,598.44,589.47,42.01,359.76,40.12,42.48,54.04,92.88,55.11,91.86,48.71,121.66,72.74,51.96,119.03,48.17,108.87,53.46,57.23,75.23,114.43,89.7,23.49,98.56,33.77,93.939,22.91,,48.08,49.86,46.24,65.6,35.96,56.2,80.98,515.17,146.27,50.63,,32.3,15.52,38.44,76.11,37.33
2014-07-22,145.12,43.09,54.05,80.29,22.94,114.36,72.26,3.8,124.15,15.22,84.87,207.21,63.62,57.72,130.33,58.92,48.87,68.49,79.4,167.97,52.62,54.9,216.37,272.3,29.6,58.09,603.57,594.74,41.93,360.84,40.21,42.38,54.05,93.37,54.7,92.88,49.01,122.73,73.72,52.16,121.11,48.605,108.32,53.75,57.98,76.25,115.32,91.05,25.25,103.12,33.86,94.72,22.52,,48.2,51.27,46.46,65.77,35.94,56.39,81.68,511.92,146.37,50.52,,31.605,15.52,39.06,76.87,37.49
2014-07-23,144.68,42.97,54.48,80.59,23.12,114.0,72.04,3.76,123.59,15.2,84.54,206.67,63.59,57.47,136.09,58.49,49.69,68.39,79.25,173.08,53.12,54.45,219.63,272.0,29.665,58.33,605.19,595.98,41.72,358.14,40.08,43.33,53.97,93.28,55.02,92.96,48.74,122.63,74.06,51.88,122.01,48.49,110.81,51.28,58.03,76.77,115.44,91.08,24.95,103.48,33.97,97.19,21.9,,48.29,51.15,46.65,65.83,35.88,55.88,81.83,507.72,145.14,50.6,,31.48,15.52,39.13,76.84,37.54
2014-07-24,145.13,42.89,54.08,80.69,23.19,112.59,72.795,3.73,126.63,15.28,84.16,206.81,63.93,56.84,135.16,59.8,45.03,67.54,79.32,167.48,53.23,54.97,218.68,271.71,29.69,58.49,603.01,593.35,42.04,358.61,40.12,42.16,54.01,93.15,55.17,92.37,48.78,122.53,76.37,51.78,122.26,48.855,111.0,51.3,59.81,77.22,115.25,90.97,24.735,102.6,33.93,97.03,21.755,,48.43,51.0,46.64,65.79,35.5,56.0,82.43,514.82,149.15,50.9,,31.915,15.62,39.77,77.0,37.82
2014-07-25,145.12,43.04,53.18,80.38,22.985,112.89,72.62,3.76,125.55,15.09,83.39,205.14,63.59,56.53,135.87,59.71,45.77,69.07,78.87,167.04,56.36,55.1,217.45,270.57,29.395,57.94,598.08,589.02,41.74,324.01,39.79,41.68,53.22,91.93,54.16,92.22,48.6,122.27,76.79,51.55,122.84,48.8,109.21,50.16,60.15,77.27,113.51,86.32,24.77,101.85,33.67,97.671,21.23,,48.12,49.68,45.64,65.91,35.54,55.23,82.61,514.57,147.98,49.24,,31.68,15.59,39.43,76.65,37.91
2014-07-28,145.53,42.93,53.74,80.65,23.37,111.47,72.7,3.73,124.49,14.99,79.74,206.42,61.38,56.29,136.32,59.44,45.68,68.88,79.28,162.74,54.72,53.57,214.94,266.7,29.91,57.94,599.02,590.6,41.65,320.41,40.48,40.29,54.65,91.86,53.95,92.4,49.05,121.5,77.4,51.44,122.65,48.805,107.65,50.55,59.08,77.39,115.57,86.09,24.28,101.27,33.89,99.02,21.36,,48.07,51.03,45.82,66.39,36.36,55.19,82.49,513.22,150.2,48.95,,31.455,15.5,39.48,76.47,37.6
2014-07-29,144.02,42.75,53.43,80.57,22.96,109.85,72.27,3.79,122.96,15.1,81.88,204.08,63.14,56.03,135.86,59.0,46.18,67.25,78.5,163.78,54.72,52.45,214.85,268.03,29.285,57.05,593.95,585.61,41.54,320.0,39.98,39.53,54.09,91.71,53.35,92.35,48.63,120.84,77.62,50.74,123.31,48.585,109.23,50.52,59.98,77.6,112.55,86.14,23.71,101.32,33.89,98.38,21.19,,47.57,50.73,45.1,65.2,36.59,55.47,81.87,510.04,149.64,48.03,,31.225,15.34,39.22,76.34,37.42
2014-07-30,143.74,42.86,53.75,80.49,22.89,109.41,71.89,3.82,124.2,14.99,79.74,205.47,61.38,56.78,135.34,60.73,44.9,66.71,78.48,163.68,55.54,53.66,215.55,270.46,28.805,56.89,595.44,587.42,41.12,322.51,39.0,39.55,53.0,90.91,53.05,96.25,48.33,123.45,77.95,50.18,130.01,48.705,109.87,50.86,59.39,78.29,112.47,86.09,23.71,101.29,34.32,98.15,21.28,,46.74,50.16,45.85,64.67,36.36,55.61,82.15,521.84,150.98,47.85,,31.245,15.58,39.82,76.09,37.64
2014-07-31,140.89,42.12,52.34,79.28,22.38,107.27,69.2499,3.91,121.11,14.61,77.53,199.25,59.74,56.09,131.95,59.02,43.97,61.34,78.6,158.99,54.21,51.43,214.26,262.29,28.25,58.45,579.55,571.6,40.6,312.99,38.45,38.85,51.99,88.0,51.98,94.39,47.77,119.6,76.91,48.69,127.39,48.085,106.85,49.63,61.54,76.94,109.81,84.36,23.35,102.66,34.18,95.6,20.96,,46.4,49.17,45.0,63.36,35.59,53.35,81.31,517.03,148.08,47.21,,30.63,15.25,39.04,74.69,37.02
2014-08-01,140.75,42.39,52.48,79.35,22.44,107.5,68.94,3.97,124.02,14.81,78.73,195.58,59.03,56.26,135.32,57.09,44.45,61.75,78.07,159.12,53.42,50.36,215.77,261.56,28.26,58.14,573.6,566.07,40.73,307.06,38.35,39.43,52.31,86.93,52.05,95.56,48.04,119.07,77.79,49.11,125.55,48.58,105.62,50.01,61.2,76.0,111.0,84.39,23.53,102.29,33.55,96.13,21.09,,46.57,49.32,44.71,63.73,35.33,53.34,81.54,519.49,150.31,47.73,,30.975,14.98,39.2,74.97,36.84
2014-08-04,140.75,42.39,53.29,79.35,22.61,109.07,68.77,4.0,124.02,14.81,79.6,196.88,59.03,56.26,135.32,57.62,43.5,61.97,77.81,158.87,53.96,50.12,215.77,261.56,28.26,58.96,582.27,573.15,40.73,313.65,38.35,38.14,51.4,86.93,52.66,95.56,47.36,119.07,77.79,49.11,128.65,48.58,110.73,49.69,61.2,76.59,111.6,84.39,23.745,102.29,33.96,95.59,21.13,,46.95,50.13,44.78,63.73,35.46,54.15,81.21,519.49,150.31,47.73,,30.975,15.05,39.2,74.92,36.84
2014-08-05,139.78,41.78,52.79,78.45,22.36,110.05,68.97,4.08,124.41,14.5,78.46,193.53,58.67,55.24,132.66,56.86,42.72,61.46,77.12,156.46,54.14,50.4,214.67,258.75,27.955,58.85,573.14,565.07,40.57,312.32,37.41,37.18,50.84,86.36,52.2,94.79,46.6,117.39,77.05,50.97,127.88,48.685,108.1,49.65,61.3,77.96,110.44,83.21,23.875,99.38,33.58,95.12,20.84,,48.56,49.32,44.35,63.44,35.11,54.15,80.48,518.07,148.83,47.36,,30.705,15.0,38.95,74.46,36.45
2014-08-06,139.55,41.77,52.05,77.84,22.95,110.11,68.23,4.12,122.99,14.36,78.32,194.78,59.02,55.59,132.32,56.54,42.94,61.28,77.57,158.71,54.26,50.12,206.51,258.11,27.68,59.58,574.49,566.374,41.43,313.89,36.98,37.46,49.28,86.4,52.5,95.65,46.41,117.46,76.03,50.85,127.09,48.91,106.9,50.05,61.87,78.66,111.34,83.56,23.66,99.95,33.38,94.96,21.15,,48.64,49.32,44.83,63.78,34.62,54.23,80.36,519.6,149.38,47.21,,31.115,15.2,39.33,74.48,36.28
2014-08-07,139.13,41.53,52.43,77.5,22.4,110.75,67.83,4.1,121.85,14.39,75.22,194.16,58.68,55.05,131.16,56.55,42.76,60.6,77.28,155.96,53.54,49.87,203.94,256.37,27.56,59.31,571.81,563.36,41.15,311.45,37.37,36.86,49.84,86.02,52.06,97.24,46.55,116.5,74.96,50.49,125.75,48.72,107.12,48.93,62.73,78.85,107.29,83.48,23.435,98.57,33.17,94.48,20.69,,48.52,48.0,44.94,63.49,34.21,53.63,80.07,517.26,149.07,47.14,,31.13,15.12,38.42,73.77,35.96
2014-08-08,140.85,41.69,52.82,78.87,22.54,112.55,68.39,4.12,125.11,14.75,76.74,196.59,59.19,55.24,132.67,57.52,43.21,60.92,77.63,159.11,54.11,50.61,205.79,262.19,27.95,59.67,577.94,568.77,41.63,316.8,38.13,37.18,50.52,87.47,52.45,98.11,47.96,118.56,75.43,51.69,126.95,49.295,109.23,49.54,63.31,79.37,108.58,84.56,24.2,100.38,33.24,94.74,20.83,,49.04,48.3,44.97,64.19,34.47,53.91,81.12,525.99,149.8,47.57,,31.125,15.2,38.5,73.9,36.12
2014-08-11,140.58,42.05,53.31,78.96,22.8,114.32,68.97,4.14,125.25,14.56,75.83,197.47,59.2,55.2,132.03,57.98,43.88,60.89,77.65,161.78,54.27,50.36,202.72,262.78,27.9,59.56,577.25,567.88,42.01,318.33,38.04,37.97,50.34,86.95,52.9,98.03,47.72,118.87,75.89,51.43,127.32,49.615,108.51,49.93,61.76,79.09,107.39,84.87,24.065,99.87,33.35,95.99,21.09,,49.81,48.57,45.14,63.84,34.47,54.34,81.34,525.47,150.54,47.76,,31.32,15.22,38.44,74.2,36.2
2014-08-12,140.88,41.57,52.84,78.57,22.81,114.06,68.785,4.08,124.71,14.59,75.43,196.93,59.33,54.34,131.99,57.525,43.67,60.52,77.88,160.62,53.76,50.96,203.16,257.65,27.93,60.15,572.12,562.73,41.96,319.32,38.2,37.52,50.41,87.08,53.35,96.71,48.11,119.01,75.82,51.28,126.32,49.925,106.06,50.175,62.2,79.12,108.66,84.98,23.785,98.47,33.25,95.97,20.91,,49.64,48.57,45.18,64.03,34.64,54.62,81.27,524.58,150.44,47.83,,31.395,15.21,38.42,74.27,36.1
2014-08-13,141.8,42.16,53.6,78.99,23.01,115.96,69.79,4.11,122.93,14.68,77.06,197.87,59.64,54.78,132.44,58.7,44.67,61.39,78.59,164.01,54.75,52.24,206.97,261.1,28.21,60.11,584.56,574.78,42.07,326.28,38.33,38.12,50.77,87.4,53.53,97.21,48.36,119.95,76.14,51.59,127.34,50.015,106.51,50.53,63.43,79.51,110.35,85.87,23.895,98.6,33.44,97.24,20.97,,50.04,48.72,45.61,64.73,34.69,55.79,82.0,524.03,152.45,47.98,,31.33,15.25,38.45,74.96,36.33
2014-08-14,142.34,42.33,54.19,79.27,23.31,117.01,70.05,4.08,131.59,14.91,77.64,198.86,60.11,55.62,132.55,59.01,45.2,60.67,78.39,168.9,54.71,52.02,212.64,262.8,28.345,60.78,584.65,574.65,42.26,333.21,38.63,39.57,51.14,87.27,54.06,97.55,49.27,120.38,76.62,51.53,131.86,50.45,105.89,50.735,63.69,79.78,112.48,85.24,24.175,97.94,33.26,97.5,21.15,,49.97,48.69,45.81,65.2,34.91,56.28,82.39,530.67,151.49,48.05,,31.47,15.32,38.29,74.75,36.34
2014-08-15,141.92,42.06,53.9,79.01,23.36,117.31,70.07,4.13,131.47,14.81,77.72,197.98,60.1,57.58,132.78,59.66,45.46,61.16,78.08,171.3,54.35,52.26,215.43,259.51,28.445,60.69,583.71,573.48,42.2,333.63,38.5,39.19,51.42,86.6,53.99,98.21,49.91,120.22,76.33,51.41,132.8,50.195,108.21,51.175,62.96,79.79,111.78,84.59,24.1,98.68,33.33,97.98,22.48,,49.74,48.33,45.62,64.91,34.74,52.66,82.27,529.03,150.96,47.88,,31.56,15.22,38.24,74.41,36.17
2014-08-18,144.12,42.23,54.31,79.81,23.27,119.93,71.06,4.21,133.33,14.75,78.04,200.69,60.92,58.52,134.14,60.7,47.01,61.66,79.55,170.24,54.95,52.64,218.07,264.46,28.43,61.28,592.7,582.16,42.5,334.53,38.93,40.66,51.47,87.16,54.48,99.78,49.69,121.55,76.6,52.39,133.22,50.895,108.85,51.34,63.97,81.12,112.4,85.51,24.5,98.5,33.69,99.16,22.1,,49.79,48.96,46.3,66.18,34.65,53.79,83.25,533.9,153.28,48.38,,31.925,15.45,38.57,75.21,36.66
2014-08-19,144.25,42.54,55.29,80.32,23.01,121.04,72.05,4.27,134.02,14.9,79.12,200.02,60.87,58.56,134.38,60.89,46.8,61.97,79.75,169.76,55.14,52.61,223.08,265.29,28.715,61.09,597.11,586.86,42.7,335.13,39.47,40.43,53.36,88.12,54.62,99.06,49.86,121.91,76.93,52.69,133.02,51.095,109.89,51.72,64.26,81.2,113.62,86.02,24.705,99.27,33.89,100.53,22.05,,49.69,49.29,46.26,65.83,34.48,53.75,83.43,536.84,154.05,49.1,,32.035,15.45,38.59,75.13,36.74
2014-08-20,144.6,42.14,55.06,80.4,23.08,121.41,71.02,4.28,135.14,15.05,79.51,200.19,60.93,58.33,133.81,60.95,47.14,61.93,80.3,168.74,55.09,52.52,223.36,266.94,28.815,61.4,595.41,584.49,42.46,335.78,39.44,40.6,52.38,88.49,54.87,98.66,49.98,122.93,76.86,53.15,132.68,51.125,110.02,52.165,64.69,81.84,113.07,86.29,24.64,100.34,34.16,100.57,21.9,,49.8,49.5,46.35,65.67,34.53,53.59,83.57,537.96,155.02,48.79,,31.62,15.52,38.78,75.25,36.79
2014-08-21,144.5,42.32,54.96,80.82,23.16,122.54,71.73,4.24,134.48,15.07,79.35,200.8,61.01,57.99,133.13,60.86,46.03,61.92,80.2,166.47,54.485,52.14,226.25,268.22,28.9,61.51,592.42,583.37,42.58,332.91,39.53,39.51,52.8,89.14,55.58,98.93,50.08,123.48,76.93,53.12,132.53,52.19,110.73,52.54,63.98,82.705,113.12,86.93,24.48,101.13,34.14,100.58,22.2,,49.57,49.05,46.69,65.78,34.64,53.78,83.89,537.78,155.43,48.53,,31.79,16.16,39.14,75.8,37.12
2014-08-22,144.13,42.11,55.2,80.51,23.13,121.5,72.04,4.25,135.41,15.02,78.77,200.84,60.55,57.64,132.75,60.42,46.49,61.81,79.31,168.22,54.29,51.97,227.31,266.02,28.785,61.22,592.54,582.56,42.59,331.59,39.51,39.85,52.54,88.88,55.33,98.13,49.66,123.19,76.6,52.95,132.82,51.925,109.74,52.5,64.5,81.99,112.87,86.69,24.425,99.82,34.02,101.32,22.17,,49.14,49.35,46.75,64.99,34.5,53.46,83.49,537.46,153.63,48.0,,31.6,16.13,39.12,75.04,37.04
2014-08-25,144.7,42.49,55.87,80.98,23.04,122.08,71.82,4.18,136.33,15.16,78.95,204.25,60.84,57.74,133.18,60.49,46.89,62.3,78.95,170.56,55.22,52.47,226.61,265.35,29.06,61.91,590.57,580.2,42.77,334.02,39.73,39.42,52.95,89.59,55.89,98.9,49.74,125.1,76.92,53.18,134.79,52.16,111.97,51.93,64.91,80.915,113.22,87.4,24.525,101.43,33.82,101.54,22.115,,49.46,49.44,46.99,65.99,34.51,53.54,83.62,540.93,153.21,48.17,,31.55,16.29,39.47,75.4,37.4
2014-08-26,144.6,42.76,55.75,81.62,23.01,122.84,71.53,4.19,136.06,15.03,80.1,213.23,61.04,57.85,133.4,60.56,46.28,62.34,78.95,172.27,56.61,52.38,227.72,266.35,28.715,61.86,588.12,577.86,42.86,341.83,38.96,39.09,52.26,89.15,56.08,98.6,49.63,126.08,76.72,52.92,137.27,51.89,112.05,52.21,64.76,81.43,114.67,87.08,24.54,101.55,34.13,100.889,22.23,,49.2,49.77,46.68,66.43,34.5,54.24,83.82,535.95,153.15,48.02,,31.75,16.33,39.33,75.53,37.53
